work_id,keyword_id,keyword_name,keyword_score
https://openalex.org/W3127310196,https://openalex.org/keywords/wastewater-reuse,Wastewater Reuse,0.48142
https://openalex.org/W3127732709,https://openalex.org/keywords/pediatric-pharmacokinetics,Pediatric Pharmacokinetics,0.465693
https://openalex.org/W3129103086,https://openalex.org/keywords/policy,Policy,0.42291
https://openalex.org/W3131808716,https://openalex.org/keywords/nostalgia,Nostalgia,0.641533
https://openalex.org/W3131808716,https://openalex.org/keywords/east-german-memory,East German Memory,0.633509
https://openalex.org/W3131808716,https://openalex.org/keywords/identity,Identity,0.502756
https://openalex.org/W3133717210,https://openalex.org/keywords/radio-astronomy,Radio Astronomy,0.61354
https://openalex.org/W3133717210,https://openalex.org/keywords/solar-observations,Solar Observations,0.60578
https://openalex.org/W3133717210,https://openalex.org/keywords/astronomical-discoveries,Astronomical Discoveries,0.579611
https://openalex.org/W3133717210,https://openalex.org/keywords/observations,Observations,0.562491
https://openalex.org/W3133717210,https://openalex.org/keywords/scientific-expeditions,Scientific Expeditions,0.535822
https://openalex.org/W3134313954,https://openalex.org/keywords/insecticide-susceptibility,Insecticide Susceptibility,0.47422
https://openalex.org/W3134437310,https://openalex.org/keywords/optically-transparent-films,Optically Transparent Films,0.518515
https://openalex.org/W313536999,https://openalex.org/keywords/musical-theory,Musical Theory,0.492605
https://openalex.org/W3140071838,https://openalex.org/keywords/financial-stability,Financial Stability,0.446108
https://openalex.org/W3140132415,https://openalex.org/keywords/network-security-evaluation,Network Security Evaluation,0.596648
https://openalex.org/W3140132415,https://openalex.org/keywords/power-network-structure-assessment,Power Network Structure Assessment,0.528002
https://openalex.org/W3140132415,https://openalex.org/keywords/cloud-model,Cloud Model,0.506926
https://openalex.org/W3140132415,https://openalex.org/keywords/process-neural-networks,Process Neural Networks,0.504675
https://openalex.org/W3140607363,https://openalex.org/keywords/inflammatory-bowel-disease,Inflammatory Bowel Disease,0.544644
https://openalex.org/W3140607363,https://openalex.org/keywords/inflammation,Inflammation,0.51514
https://openalex.org/W3142004484,https://openalex.org/keywords/educational-technology,Educational Technology,0.504227
https://openalex.org/W3142519686,https://openalex.org/keywords/eye-movement-analysis,Eye Movement Analysis,0.5917
https://openalex.org/W3142519686,https://openalex.org/keywords/reading-acquisition,Reading Acquisition,0.565004
https://openalex.org/W3142519686,https://openalex.org/keywords/neurological-basis-of-reading,Neurological Basis of Reading,0.558954
https://openalex.org/W3142519686,https://openalex.org/keywords/eye-tracking,Eye Tracking,0.546813
https://openalex.org/W3142519686,https://openalex.org/keywords/language-development,Language Development,0.541134
https://openalex.org/W3143777384,https://openalex.org/keywords/gender-differences,Gender Differences,0.445408
https://openalex.org/W3145265800,https://openalex.org/keywords/heterocyclic-compounds,Heterocyclic Compounds,0.519415
https://openalex.org/W3145946341,https://openalex.org/keywords/personalized-nutrition,Personalized Nutrition,0.49154
https://openalex.org/W3147227832,https://openalex.org/keywords/fish-immunology,Fish Immunology,0.444231
https://openalex.org/W3148277131,https://openalex.org/keywords/hypertension,Hypertension,0.541254
https://openalex.org/W3148277131,https://openalex.org/keywords/renal-artery-stenosis,Renal Artery Stenosis,0.521714
https://openalex.org/W3149045015,https://openalex.org/keywords/laminitis,Laminitis,0.534901
https://openalex.org/W3149045015,https://openalex.org/keywords/obesity-in-horses,Obesity in Horses,0.511247
https://openalex.org/W3151924253,https://openalex.org/keywords/historical-libraries,Historical Libraries,0.522319
https://openalex.org/W3151924253,https://openalex.org/keywords/bibliophilia,Bibliophilia,0.513136
https://openalex.org/W3155987332,https://openalex.org/keywords/democratization,Democratization,0.48226
https://openalex.org/W315611576,https://openalex.org/keywords/data-integration,Data Integration,0.582861
https://openalex.org/W315611576,https://openalex.org/keywords/intelligent-systems,Intelligent Systems,0.565721
https://openalex.org/W315611576,https://openalex.org/keywords/semantic-knowledge-base,Semantic Knowledge Base,0.561248
https://openalex.org/W315611576,https://openalex.org/keywords/spatial-information,Spatial Information,0.554208
https://openalex.org/W315611576,https://openalex.org/keywords/control-systems,Control Systems,0.543661
https://openalex.org/W3163596874,https://openalex.org/keywords/adolescent-gambling,Adolescent Gambling,0.425203
https://openalex.org/W3172223643,https://openalex.org/keywords/sport-for-development,Sport for Development,0.42823
https://openalex.org/W3176813763,https://openalex.org/keywords/societal-resilience,Societal Resilience,0.43686
https://openalex.org/W3177031654,https://openalex.org/keywords/somatic-cell-count,Somatic Cell Count,0.599205
https://openalex.org/W3177031654,https://openalex.org/keywords/milk-composition,Milk Composition,0.557534
https://openalex.org/W3177031654,https://openalex.org/keywords/dna-barcoding,DNA Barcoding,0.524049
https://openalex.org/W3177031654,https://openalex.org/keywords/milk-quality,Milk Quality,0.507763
https://openalex.org/W3177031654,https://openalex.org/keywords/food-authentication,Food Authentication,0.506589
https://openalex.org/W3177133069,https://openalex.org/keywords/poverty-analysis,Poverty Analysis,0.509942
https://openalex.org/W3177327634,https://openalex.org/keywords/mobile-agents,Mobile Agents,0.432043
https://openalex.org/W3178275314,https://openalex.org/keywords/microseisms,Microseisms,0.672466
https://openalex.org/W3178275314,https://openalex.org/keywords/ambient-seismic,Ambient Seismic,0.582895
https://openalex.org/W3178275314,https://openalex.org/keywords/seismic-noise,Seismic Noise,0.553365
https://openalex.org/W3178275314,https://openalex.org/keywords/seismic-electromagnetics,Seismic Electromagnetics,0.522865
https://openalex.org/W3178275314,https://openalex.org/keywords/seismic-activity-monitoring,Seismic Activity Monitoring,0.521278
https://openalex.org/W3178620173,https://openalex.org/keywords/faith-based-organizations,Faith-Based Organizations,0.434314
https://openalex.org/W317917342,https://openalex.org/keywords/semantic-knowledge-base,Semantic Knowledge Base,0.583467
https://openalex.org/W317917342,https://openalex.org/keywords/neural-machine-translation,Neural Machine Translation,0.533965
https://openalex.org/W317917342,https://openalex.org/keywords/part-of-speech-tagging,Part-of-Speech Tagging,0.529761
https://openalex.org/W317917342,https://openalex.org/keywords/multilingual-neural-machine-translation,Multilingual Neural Machine Translation,0.521395
https://openalex.org/W317917342,https://openalex.org/keywords/knowledge-representation,Knowledge Representation,0.521143
https://openalex.org/W3184047899,https://openalex.org/keywords/plant-secondary-metabolites,Plant Secondary Metabolites,0.482217
https://openalex.org/W3185057083,https://openalex.org/keywords/change-management,Change Management,0.580973
https://openalex.org/W3185057083,https://openalex.org/keywords/throughput-accounting,Throughput Accounting,0.537525
https://openalex.org/W3185057083,https://openalex.org/keywords/constraint-management,Constraint Management,0.528618
https://openalex.org/W3185057083,https://openalex.org/keywords/learning-environments,Learning Environments,0.527581
https://openalex.org/W3185057083,https://openalex.org/keywords/toc-thinking-processes,TOC Thinking Processes,0.526069
https://openalex.org/W3185677634,https://openalex.org/keywords/metal-phosphonates,Metal Phosphonates,0.506244
https://openalex.org/W3185844801,https://openalex.org/keywords/leadership-development,Leadership Development,0.528967
https://openalex.org/W3187429664,https://openalex.org/keywords/trafficking,Trafficking,0.588361
https://openalex.org/W3194263821,https://openalex.org/keywords/ethics,Ethics,0.610614
https://openalex.org/W3194263821,https://openalex.org/keywords/totalitarianism,Totalitarianism,0.564335
https://openalex.org/W3194263821,https://openalex.org/keywords/lacanian-discourse-analysis,Lacanian Discourse Analysis,0.5301
https://openalex.org/W3194263821,https://openalex.org/keywords/proportionality,Proportionality,0.519718
https://openalex.org/W3194263821,https://openalex.org/keywords/morality,Morality,0.514143
https://openalex.org/W3194651314,https://openalex.org/keywords/problem-solving,Problem-Solving,0.504082
https://openalex.org/W3194651314,https://openalex.org/keywords/design-thinking,Design Thinking,0.500658
https://openalex.org/W3195186797,https://openalex.org/keywords/learning-satisfaction,Learning Satisfaction,0.515627
https://openalex.org/W3195186797,https://openalex.org/keywords/educational-technology,Educational Technology,0.508421
https://openalex.org/W3195186797,https://openalex.org/keywords/educational-innovation,Educational Innovation,0.502775
https://openalex.org/W3195654803,https://openalex.org/keywords/tritium-labeling,Tritium Labeling,0.530694
https://openalex.org/W3198179585,https://openalex.org/keywords/sociocultural-attitudes,Sociocultural Attitudes,0.425329
https://openalex.org/W3200161942,https://openalex.org/keywords/piecewise-linear,Piecewise Linear,0.529964
https://openalex.org/W3200161942,https://openalex.org/keywords/discontinuous-systems,Discontinuous Systems,0.516737
https://openalex.org/W3200161942,https://openalex.org/keywords/bifurcations,Bifurcations,0.505515
https://openalex.org/W3201687377,https://openalex.org/keywords/horror,Horror,0.471634
https://openalex.org/W3203048193,https://openalex.org/keywords/acupuncture,Acupuncture,0.532823
https://openalex.org/W3203048193,https://openalex.org/keywords/neurological-effects,Neurological Effects,0.505482
https://openalex.org/W3205982513,https://openalex.org/keywords/transducer-interface-standards,Transducer Interface Standards,0.521552
https://openalex.org/W3207482054,https://openalex.org/keywords/philosophy,Philosophy,0.43723
https://openalex.org/W3208308938,https://openalex.org/keywords/nutrition,Nutrition,0.515947
https://openalex.org/W3211371312,https://openalex.org/keywords/crop-production,Crop Production,0.484703
https://openalex.org/W3211924905,https://openalex.org/keywords/scintillation-detectors,Scintillation Detectors,0.559294
https://openalex.org/W3211924905,https://openalex.org/keywords/radiation-detection,Radiation Detection,0.531755
https://openalex.org/W3213722878,https://openalex.org/keywords/spiritualism,Spiritualism,0.573721
https://openalex.org/W3213722878,https://openalex.org/keywords/religious-studies,Religious Studies,0.538993
https://openalex.org/W3213722878,https://openalex.org/keywords/theosophy,Theosophy,0.523951
https://openalex.org/W3214394820,https://openalex.org/keywords/ancient-languages,Ancient Languages,0.51459
https://openalex.org/W3214394820,https://openalex.org/keywords/comparative-philology,Comparative Philology,0.509034
https://openalex.org/W3215143482,https://openalex.org/keywords/storytelling,Storytelling,0.501874
https://openalex.org/W3215680316,https://openalex.org/keywords/water-resources,Water Resources,0.740614
https://openalex.org/W3215680316,https://openalex.org/keywords/groundwater-management,Groundwater Management,0.699193
https://openalex.org/W3215680316,https://openalex.org/keywords/hydro-economic-models,Hydro-Economic Models,0.605885
https://openalex.org/W3215680316,https://openalex.org/keywords/water-demand,Water Demand,0.566868
https://openalex.org/W3215680316,https://openalex.org/keywords/robust-decision-making,Robust Decision Making,0.529689
https://openalex.org/W333764848,https://openalex.org/keywords/conservation,Conservation,0.411438
https://openalex.org/W346701678,https://openalex.org/keywords/raman-spectroscopy,Raman Spectroscopy,0.506436
https://openalex.org/W351335299,https://openalex.org/keywords/tumor-microenvironment,Tumor Microenvironment,0.553003
https://openalex.org/W351335299,https://openalex.org/keywords/metastatic-breast-cancer,Metastatic Breast Cancer,0.518935
https://openalex.org/W351335299,https://openalex.org/keywords/chemotherapy-induced-peripheral-neuropathy,Chemotherapy-Induced Peripheral Neuropathy,0.518739
https://openalex.org/W353602101,https://openalex.org/keywords/bridge-dynamics,Bridge Dynamics,0.661267
https://openalex.org/W353602101,https://openalex.org/keywords/suspension-bridges,Suspension Bridges,0.603074
https://openalex.org/W353602101,https://openalex.org/keywords/vibration-prediction,Vibration Prediction,0.60271
https://openalex.org/W353602101,https://openalex.org/keywords/ground-vibration,Ground Vibration,0.552072
https://openalex.org/W353602101,https://openalex.org/keywords/active-vibration-control,Active Vibration Control,0.551165
https://openalex.org/W354403749,https://openalex.org/keywords/discourse-analysis,Discourse Analysis,0.419532
https://openalex.org/W364547359,https://openalex.org/keywords/housing-abandonment,Housing Abandonment,0.479975
https://openalex.org/W365513216,https://openalex.org/keywords/discourse-analysis,Discourse Analysis,0.500987
https://openalex.org/W372002186,https://openalex.org/keywords/state-aid,State Aid,0.629719
https://openalex.org/W372002186,https://openalex.org/keywords/fiscal-aid,Fiscal Aid,0.51878
https://openalex.org/W377798089,https://openalex.org/keywords/reading-comprehension,Reading Comprehension,0.703444
https://openalex.org/W377798089,https://openalex.org/keywords/reading-acquisition,Reading Acquisition,0.678581
https://openalex.org/W377798089,https://openalex.org/keywords/teacher-perceptions,Teacher Perceptions,0.648202
https://openalex.org/W377798089,https://openalex.org/keywords/neurological-basis-of-reading,Neurological Basis of Reading,0.605032
https://openalex.org/W377798089,https://openalex.org/keywords/second-language-acquisition,Second Language Acquisition,0.568865
https://openalex.org/W379144554,https://openalex.org/keywords/early-modern-europe,Early Modern Europe,0.550515
https://openalex.org/W379144554,https://openalex.org/keywords/gender-stereotyping,Gender Stereotyping,0.512003
https://openalex.org/W384972371,https://openalex.org/keywords/leadership-in-medicine,Leadership in Medicine,0.486859
https://openalex.org/W391812045,https://openalex.org/keywords/homogeneous-structures,Homogeneous Structures,0.515082
https://openalex.org/W391812045,https://openalex.org/keywords/topological-dynamics,Topological Dynamics,0.506858
https://openalex.org/W391812045,https://openalex.org/keywords/factorization-theory,Factorization Theory,0.501269
https://openalex.org/W392859958,https://openalex.org/keywords/theology,Theology,0.48356
https://openalex.org/W399041683,https://openalex.org/keywords/soil-chemical-properties,Soil Chemical Properties,0.484119
https://openalex.org/W399965952,https://openalex.org/keywords/cultural-interaction,Cultural Interaction,0.54128
https://openalex.org/W399965952,https://openalex.org/keywords/cultural-landscapes,Cultural Landscapes,0.500855
https://openalex.org/W404673816,https://openalex.org/keywords/disability-support,Disability Support,0.469708
https://openalex.org/W405274599,https://openalex.org/keywords/statistical-topology,Statistical Topology,0.636905
https://openalex.org/W405274599,https://openalex.org/keywords/topology,Topology,0.624427
https://openalex.org/W405274599,https://openalex.org/keywords/topological-methods,Topological Methods,0.622505
https://openalex.org/W405274599,https://openalex.org/keywords/shape-analysis,Shape Analysis,0.613219
https://openalex.org/W405274599,https://openalex.org/keywords/shape-matching,Shape Matching,0.591936
https://openalex.org/W413169777,https://openalex.org/keywords/ethical-issues,Ethical Issues,0.425719
https://openalex.org/W414720309,https://openalex.org/keywords/animal-welfare,Animal Welfare,0.533913
https://openalex.org/W4232521206,https://openalex.org/keywords/near-death-experiences,Near-Death Experiences,0.663412
https://openalex.org/W4232521206,https://openalex.org/keywords/autobiographical-memory,Autobiographical Memory,0.516106
https://openalex.org/W428135556,https://openalex.org/keywords/frequency-synthesizer,Frequency Synthesizer,0.507286
https://openalex.org/W428135556,https://openalex.org/keywords/transceivers,Transceivers,0.504493
https://openalex.org/W428697668,https://openalex.org/keywords/distributed-storage,Distributed Storage,0.500063
https://openalex.org/W4310648723,https://openalex.org/keywords/multiculturalism,Multiculturalism,0.464434
https://openalex.org/W435042200,https://openalex.org/keywords/bombyx-mori,Bombyx mori,0.613149
https://openalex.org/W4364354841,https://openalex.org/keywords/land-grabbing,Land Grabbing,0.682512
https://openalex.org/W4364354841,https://openalex.org/keywords/land-fragmentation,Land Fragmentation,0.579308
https://openalex.org/W4364354841,https://openalex.org/keywords/land-tenure,Land Tenure,0.564554
https://openalex.org/W4364354841,https://openalex.org/keywords/land-reform,Land Reform,0.505857
https://openalex.org/W49343169,https://openalex.org/keywords/constitutionalism,Constitutionalism,0.460279
https://openalex.org/W50014328,https://openalex.org/keywords/psychological-formulation,Psychological Formulation,0.461705
https://openalex.org/W51181162,https://openalex.org/keywords/italy,Italy,0.462898
https://openalex.org/W56482248,https://openalex.org/keywords/thorium-fuel-cycle,Thorium Fuel Cycle,0.561276
https://openalex.org/W56482248,https://openalex.org/keywords/lead-cooled-fast-reactor,Lead-Cooled Fast Reactor,0.552127
https://openalex.org/W56482248,https://openalex.org/keywords/small-modular-reactors,Small Modular Reactors,0.539789
https://openalex.org/W56628775,https://openalex.org/keywords/european-legal-systems,European Legal Systems,0.434858
https://openalex.org/W568993198,https://openalex.org/keywords/language-learning-strategies,Language Learning Strategies,0.739583
https://openalex.org/W568993198,https://openalex.org/keywords/language-teaching,Language Teaching,0.612764
https://openalex.org/W568993198,https://openalex.org/keywords/bilingual-education,Bilingual Education,0.553743
https://openalex.org/W568993198,https://openalex.org/keywords/multilingualism,Multilingualism,0.548339
https://openalex.org/W568993198,https://openalex.org/keywords/language-policy,Language Policy,0.535894
https://openalex.org/W573218938,https://openalex.org/keywords/decolonization,Decolonization,0.433056
https://openalex.org/W574739439,https://openalex.org/keywords/liver-cancer,Liver Cancer,0.668665
https://openalex.org/W574739439,https://openalex.org/keywords/liver-fibrosis,Liver Fibrosis,0.611272
https://openalex.org/W574739439,https://openalex.org/keywords/liver-biopsy,Liver Biopsy,0.608246
https://openalex.org/W574739439,https://openalex.org/keywords/clinical-practice-guidelines,Clinical Practice Guidelines,0.594694
https://openalex.org/W574739439,https://openalex.org/keywords/liver-resection,Liver Resection,0.554651
https://openalex.org/W587746664,https://openalex.org/keywords/architecture,Architecture,0.400041
https://openalex.org/W591461996,https://openalex.org/keywords/train-scheduling,Train Scheduling,0.582997
https://openalex.org/W591461996,https://openalex.org/keywords/regenerative-braking,Regenerative Braking,0.529432
https://openalex.org/W591461996,https://openalex.org/keywords/railway-timetabling,Railway Timetabling,0.526797
https://openalex.org/W591461996,https://openalex.org/keywords/urban-rail-systems,Urban Rail Systems,0.52661
https://openalex.org/W591461996,https://openalex.org/keywords/infrastructure-charging,Infrastructure Charging,0.506108
https://openalex.org/W600577957,https://openalex.org/keywords/post-communist,Post-Communist,0.446793
https://openalex.org/W601853036,https://openalex.org/keywords/pyrimidine-biosynthesis,Pyrimidine Biosynthesis,0.533733
https://openalex.org/W601853036,https://openalex.org/keywords/dihydroorotate-dehydrogenase,Dihydroorotate Dehydrogenase,0.505294
https://openalex.org/W607244660,https://openalex.org/keywords/investment-under-uncertainty,Investment Under Uncertainty,0.542608
https://openalex.org/W607244660,https://openalex.org/keywords/capital-budgeting,Capital Budgeting,0.536661
https://openalex.org/W607244660,https://openalex.org/keywords/strategic-decision-making,Strategic Decision Making,0.536477
https://openalex.org/W607360289,https://openalex.org/keywords/passenger-satisfaction,Passenger Satisfaction,0.449667
https://openalex.org/W607578873,https://openalex.org/keywords/hebrew-bible,Hebrew Bible,0.531808
https://openalex.org/W608493886,https://openalex.org/keywords/interactive-television,Interactive Television,0.57806
https://openalex.org/W608493886,https://openalex.org/keywords/user-interaction,User Interaction,0.560394
https://openalex.org/W608493886,https://openalex.org/keywords/ambient-media,Ambient Media,0.555949
https://openalex.org/W608493886,https://openalex.org/keywords/multimedia-synchronization,Multimedia Synchronization,0.544092
https://openalex.org/W608493886,https://openalex.org/keywords/media-sharing,Media Sharing,0.535853
https://openalex.org/W608796675,https://openalex.org/keywords/soil-reinforcement,Soil Reinforcement,0.516033
https://openalex.org/W608796675,https://openalex.org/keywords/clay-stabilization,Clay Stabilization,0.502739
https://openalex.org/W611895585,https://openalex.org/keywords/fuel-consumption,Fuel Consumption,0.667094
https://openalex.org/W611895585,https://openalex.org/keywords/energy-resilience,Energy Resilience,0.618324
https://openalex.org/W611895585,https://openalex.org/keywords/ship-propulsion,Ship Propulsion,0.577305
https://openalex.org/W611895585,https://openalex.org/keywords/sustainability,Sustainability,0.573948
https://openalex.org/W611895585,https://openalex.org/keywords/air-quality,Air Quality,0.56394
https://openalex.org/W612433792,https://openalex.org/keywords/fiber-reinforced-composites,Fiber-Reinforced Composites,0.593814
https://openalex.org/W612433792,https://openalex.org/keywords/glass-beams,Glass Beams,0.552527
https://openalex.org/W612433792,https://openalex.org/keywords/laminated-glass,Laminated Glass,0.500212
https://openalex.org/W614316687,https://openalex.org/keywords/archaeology,Archaeology,0.452446
https://openalex.org/W614503344,https://openalex.org/keywords/language-teaching,Language Teaching,0.570528
https://openalex.org/W614503344,https://openalex.org/keywords/teacher-cognition,Teacher Cognition,0.536438
https://openalex.org/W614503344,https://openalex.org/keywords/language,Language,0.520724
https://openalex.org/W614503344,https://openalex.org/keywords/lexicography,Lexicography,0.516338
https://openalex.org/W614503344,https://openalex.org/keywords/task-based-instruction,Task-based Instruction,0.514539
https://openalex.org/W614939433,https://openalex.org/keywords/graph-theory,Graph Theory,0.619347
https://openalex.org/W614939433,https://openalex.org/keywords/decoding-algorithms,Decoding Algorithms,0.567172
https://openalex.org/W614939433,https://openalex.org/keywords/algorithmic-applications,Algorithmic Applications,0.555102
https://openalex.org/W614939433,https://openalex.org/keywords/cryptography,Cryptography,0.545761
https://openalex.org/W614939433,https://openalex.org/keywords/approximation-algorithms,Approximation Algorithms,0.539303
https://openalex.org/W615458419,https://openalex.org/keywords/eco-driving,Eco-Driving,0.494625
https://openalex.org/W619264343,https://openalex.org/keywords/narratives,Narratives,0.534
https://openalex.org/W619264343,https://openalex.org/keywords/microrrelato,microrrelato,0.520965
https://openalex.org/W619264343,https://openalex.org/keywords/narrative-theory,Narrative Theory,0.51291
https://openalex.org/W620475673,https://openalex.org/keywords/colonial-history,Colonial History,0.480314
https://openalex.org/W626206784,https://openalex.org/keywords/airport-competition,Airport Competition,0.551778
https://openalex.org/W627838571,https://openalex.org/keywords/historical-narratives,Historical Narratives,0.519732
https://openalex.org/W627838571,https://openalex.org/keywords/cross-disciplinary-studies,Cross-disciplinary Studies,0.503219
https://openalex.org/W628309167,https://openalex.org/keywords/stirling-engines,Stirling Engines,0.430388
https://openalex.org/W629272926,https://openalex.org/keywords/learning-satisfaction,Learning Satisfaction,0.55456
https://openalex.org/W629272926,https://openalex.org/keywords/self-efficacy,Self-Efficacy,0.521881
https://openalex.org/W629272926,https://openalex.org/keywords/educational-innovation,Educational Innovation,0.510948
https://openalex.org/W636394991,https://openalex.org/keywords/qualitative-research,Qualitative Research,0.415552
https://openalex.org/W638853590,https://openalex.org/keywords/ship-maneuvering,Ship Maneuvering,0.527905
https://openalex.org/W638853590,https://openalex.org/keywords/shipping,Shipping,0.501994
https://openalex.org/W649754066,https://openalex.org/keywords/spirituality,Spirituality,0.485785
https://openalex.org/W651700966,https://openalex.org/keywords/fish-behavior-analysis,Fish Behavior Analysis,0.452761
https://openalex.org/W656036979,https://openalex.org/keywords/archaeological-analysis,Archaeological Analysis,0.473498
https://openalex.org/W754221854,https://openalex.org/keywords/elderly-mobility,Elderly Mobility,0.460573
https://openalex.org/W754959699,https://openalex.org/keywords/food-consumption,Food Consumption,0.52878
https://openalex.org/W754959699,https://openalex.org/keywords/nutrition,Nutrition,0.506881
https://openalex.org/W763485610,https://openalex.org/keywords/antioxidant-properties,Antioxidant Properties,0.402306
https://openalex.org/W772536598,https://openalex.org/keywords/environmental-reconstruction,Environmental Reconstruction,0.47154
https://openalex.org/W77263322,https://openalex.org/keywords/learning,Learning,0.53783
https://openalex.org/W77263322,https://openalex.org/keywords/educational-technologies,Educational Technologies,0.533244
https://openalex.org/W780764629,https://openalex.org/keywords/civil-society,Civil Society,0.44533
https://openalex.org/W78206697,https://openalex.org/keywords/environmental-justice,Environmental Justice,0.485062
https://openalex.org/W78520008,https://openalex.org/keywords/outdoor-therapy,Outdoor Therapy,0.567794
https://openalex.org/W78520008,https://openalex.org/keywords/adventure-tourism,Adventure Tourism,0.562658
https://openalex.org/W78520008,https://openalex.org/keywords/recreation,Recreation,0.518752
https://openalex.org/W78520008,https://openalex.org/keywords/parkour,Parkour,0.514147
https://openalex.org/W78520008,https://openalex.org/keywords/adventure-education,Adventure Education,0.502313
https://openalex.org/W785268877,https://openalex.org/keywords/sociological-research,Sociological Research,0.493328
https://openalex.org/W791920477,https://openalex.org/keywords/nursing,Nursing,0.460638
https://openalex.org/W802204775,https://openalex.org/keywords/religious-identity,Religious Identity,0.675511
https://openalex.org/W802204775,https://openalex.org/keywords/jewish-identity,Jewish identity,0.655966
https://openalex.org/W802204775,https://openalex.org/keywords/student-perceptions,Student Perceptions,0.628888
https://openalex.org/W802204775,https://openalex.org/keywords/intellectual-diversity,Intellectual Diversity,0.580575
https://openalex.org/W802204775,https://openalex.org/keywords/higher-education,Higher Education,0.574522
https://openalex.org/W804961136,https://openalex.org/keywords/classical-antiquity,Classical Antiquity,0.427434
https://openalex.org/W814085956,https://openalex.org/keywords/retinoic-acid,Retinoic Acid,0.48654
https://openalex.org/W816231684,https://openalex.org/keywords/ship-motion-prediction,Ship Motion Prediction,0.633557
https://openalex.org/W816231684,https://openalex.org/keywords/ship-maneuvering,Ship Maneuvering,0.581285
https://openalex.org/W816231684,https://openalex.org/keywords/vessel-traffic,Vessel Traffic,0.559304
https://openalex.org/W816231684,https://openalex.org/keywords/ship-propulsion,Ship Propulsion,0.555079
https://openalex.org/W816231684,https://openalex.org/keywords/path-planning,Path Planning,0.509964
https://openalex.org/W827127932,https://openalex.org/keywords/archaeology,Archaeology,0.547456
https://openalex.org/W827127932,https://openalex.org/keywords/archaeological-evidence,Archaeological Evidence,0.505505
https://openalex.org/W834818359,https://openalex.org/keywords/macroalgae,Macroalgae,0.479368
https://openalex.org/W835611809,https://openalex.org/keywords/floodplain-connectivity,Floodplain Connectivity,0.501601
https://openalex.org/W846914367,https://openalex.org/keywords/metal-phosphonates,Metal Phosphonates,0.412459
https://openalex.org/W851327792,https://openalex.org/keywords/ecological-characteristics,Ecological Characteristics,0.621228
https://openalex.org/W851327792,https://openalex.org/keywords/ecosystem-functioning,Ecosystem Functioning,0.593693
https://openalex.org/W851327792,https://openalex.org/keywords/forest-management,Forest Management,0.558384
https://openalex.org/W851327792,https://openalex.org/keywords/wood-decomposition,Wood Decomposition,0.5567
https://openalex.org/W851327792,https://openalex.org/keywords/conservation,Conservation,0.537787
https://openalex.org/W853456444,https://openalex.org/keywords/plant-breeding,Plant Breeding,0.470534
https://openalex.org/W85656609,https://openalex.org/keywords/french-literature,French Literature,0.450412
https://openalex.org/W875758060,https://openalex.org/keywords/animal-breeding,Animal Breeding,0.622528
https://openalex.org/W875758060,https://openalex.org/keywords/plant-breeding,Plant Breeding,0.609476
https://openalex.org/W875758060,https://openalex.org/keywords/livestock-domestication,Livestock Domestication,0.585272
https://openalex.org/W875758060,https://openalex.org/keywords/genetic-value-prediction,Genetic Value Prediction,0.518466
https://openalex.org/W884933545,https://openalex.org/keywords/veterinarian-client-communication,veterinarian-client communication,0.529056
https://openalex.org/W884933545,https://openalex.org/keywords/veterinary-surgeons,veterinary surgeons,0.526623
https://openalex.org/W912246254,https://openalex.org/keywords/ecology,Ecology,0.575704
https://openalex.org/W912246254,https://openalex.org/keywords/organic-fertilizers,Organic Fertilizers,0.568548
https://openalex.org/W912246254,https://openalex.org/keywords/phytogeography,Phytogeography,0.558049
https://openalex.org/W912246254,https://openalex.org/keywords/sustainable-agriculture,Sustainable Agriculture,0.557453
https://openalex.org/W912246254,https://openalex.org/keywords/conservation,Conservation,0.551242
https://openalex.org/W923762291,https://openalex.org/keywords/mining-deformations,Mining Deformations,0.557686
https://openalex.org/W923762291,https://openalex.org/keywords/mining-hazards,Mining Hazards,0.522396
https://openalex.org/W931863544,https://openalex.org/keywords/grace,GRACE,0.453731
https://openalex.org/W949970340,https://openalex.org/keywords/rural-resilience,Rural Resilience,0.527206
https://openalex.org/W951636564,https://openalex.org/keywords/mobile-telecommunications,Mobile Telecommunications,0.415738
https://openalex.org/W95359693,https://openalex.org/keywords/knowledge-creation,Knowledge Creation,0.501515
https://openalex.org/W970564749,https://openalex.org/keywords/smart-sensors,Smart Sensors,0.511156
https://openalex.org/W980889975,https://openalex.org/keywords/demographic-changes,Demographic Changes,0.482003
https://openalex.org/W983910271,https://openalex.org/keywords/taliban,Taliban,0.445929
https://openalex.org/W984703625,https://openalex.org/keywords/transmedia-storytelling,Transmedia Storytelling,0.409897
https://openalex.org/W986677430,https://openalex.org/keywords/integrated-marketing-communication,Integrated Marketing Communication,0.45422
https://openalex.org/W990201602,https://openalex.org/keywords/institutional-economics,Institutional Economics,0.758976
https://openalex.org/W990201602,https://openalex.org/keywords/economic-institutions,Economic Institutions,0.588242
https://openalex.org/W990201602,https://openalex.org/keywords/behavioral-economics,Behavioral Economics,0.550944
https://openalex.org/W990201602,https://openalex.org/keywords/macroeconomics,Macroeconomics,0.51891
https://openalex.org/W990201602,https://openalex.org/keywords/evolutionary-economics,Evolutionary Economics,0.51391
https://openalex.org/W992335957,https://openalex.org/keywords/cultural-sustainability,Cultural Sustainability,0.546517
