a_id,countries
https://openalex.org/A5015484836,['']
https://openalex.org/A5015486220,['']
https://openalex.org/A5015486962,['']
https://openalex.org/A5015487545,['']
https://openalex.org/A5015488408,['']
https://openalex.org/A5015488780,['']
https://openalex.org/A5015490700,['']
https://openalex.org/A5015492080,['']
https://openalex.org/A5015493342,['']
https://openalex.org/A5015493441,['']
https://openalex.org/A5015494431,['']
https://openalex.org/A5015494742,['']
https://openalex.org/A5015496092,['']
https://openalex.org/A5015497967,['']
https://openalex.org/A5015498566,['']
https://openalex.org/A5015499371,['']
https://openalex.org/A5015499910,['']
https://openalex.org/A5015500232,['']
https://openalex.org/A5015500636,['']
https://openalex.org/A5015500780,['']
https://openalex.org/A5015501880,['']
https://openalex.org/A5015503314,['']
https://openalex.org/A5015504486,['']
https://openalex.org/A5015506204,['']
https://openalex.org/A5015506655,['']
https://openalex.org/A5015508000,['']
https://openalex.org/A5015508184,['']
https://openalex.org/A5015508614,['']
https://openalex.org/A5015509041,['']
https://openalex.org/A5015512154,['']
https://openalex.org/A5015512616,['']
https://openalex.org/A5015512710,['']
https://openalex.org/A5015512871,['']
https://openalex.org/A5015512991,['']
https://openalex.org/A5015513170,['']
https://openalex.org/A5015513390,['']
https://openalex.org/A5015513541,['']
https://openalex.org/A5015513908,['']
https://openalex.org/A5015514503,['']
https://openalex.org/A5015515204,['']
https://openalex.org/A5015517394,['']
https://openalex.org/A5015517969,['']
https://openalex.org/A5015518596,['']
https://openalex.org/A5015519008,['']
https://openalex.org/A5015519459,['']
https://openalex.org/A5015520966,['']
https://openalex.org/A5015522247,['']
https://openalex.org/A5015522504,['']
https://openalex.org/A5015524139,['']
https://openalex.org/A5015525004,['']
https://openalex.org/A5015525963,['']
https://openalex.org/A5015526216,['']
https://openalex.org/A5015527091,['']
https://openalex.org/A5015527260,['']
https://openalex.org/A5015527336,['']
https://openalex.org/A5015527785,['']
https://openalex.org/A5015528210,['']
https://openalex.org/A5015530003,['']
https://openalex.org/A5015530445,['']
https://openalex.org/A5015530696,['']
https://openalex.org/A5015531127,['']
https://openalex.org/A5015531304,['']
https://openalex.org/A5015532573,"[""'JP'"", '']"
https://openalex.org/A5015532708,['']
https://openalex.org/A5015533640,['']
https://openalex.org/A5015533780,['']
https://openalex.org/A5015534397,['']
https://openalex.org/A5015534527,['']
https://openalex.org/A5015534722,['']
https://openalex.org/A5015534904,['']
https://openalex.org/A5015536637,['']
https://openalex.org/A5015538212,['']
https://openalex.org/A5015539009,['']
https://openalex.org/A5015539937,['']
https://openalex.org/A5015544047,['']
https://openalex.org/A5015545275,['']
https://openalex.org/A5015545653,['']
https://openalex.org/A5015545873,['']
https://openalex.org/A5015546417,['']
https://openalex.org/A5015547241,['']
https://openalex.org/A5015547948,['']
https://openalex.org/A5015549502,['']
https://openalex.org/A5015549989,['']
https://openalex.org/A5015550168,['']
https://openalex.org/A5015550410,['']
https://openalex.org/A5015551436,['']
https://openalex.org/A5015552737,['']
https://openalex.org/A5015552802,['']
https://openalex.org/A5015553860,['']
https://openalex.org/A5015554205,['']
https://openalex.org/A5015554300,['']
https://openalex.org/A5015556899,['']
https://openalex.org/A5015557627,['']
https://openalex.org/A5015557734,['']
https://openalex.org/A5015557782,['']
https://openalex.org/A5015558765,['']
https://openalex.org/A5015559088,['']
https://openalex.org/A5015559471,['']
https://openalex.org/A5015559473,['']
https://openalex.org/A5015560040,['']
https://openalex.org/A5015560078,['']
https://openalex.org/A5015561249,['']
https://openalex.org/A5015561946,['']
https://openalex.org/A5015562314,['']
https://openalex.org/A5015562843,['']
https://openalex.org/A5015563107,['']
https://openalex.org/A5015565088,['']
https://openalex.org/A5015565337,['']
https://openalex.org/A5015566726,['']
https://openalex.org/A5015567885,['']
https://openalex.org/A5015570499,['']
https://openalex.org/A5015574247,['']
https://openalex.org/A5015574698,['']
https://openalex.org/A5015575242,['']
https://openalex.org/A5015575586,['']
https://openalex.org/A5015576145,['']
https://openalex.org/A5015576161,['']
https://openalex.org/A5015576937,['']
https://openalex.org/A5015577064,['']
https://openalex.org/A5015577858,['']
https://openalex.org/A5015579533,['']
https://openalex.org/A5015580014,['']
https://openalex.org/A5015580098,['']
https://openalex.org/A5015580476,['']
https://openalex.org/A5015581583,['']
https://openalex.org/A5015582387,['']
https://openalex.org/A5015583191,['']
https://openalex.org/A5015583777,['']
https://openalex.org/A5015584601,['']
https://openalex.org/A5015585134,['']
https://openalex.org/A5015585260,['']
https://openalex.org/A5015585347,['']
https://openalex.org/A5015585570,['']
https://openalex.org/A5015586242,['']
https://openalex.org/A5015586964,['']
https://openalex.org/A5015587034,['']
https://openalex.org/A5015587654,['']
https://openalex.org/A5015588995,['']
https://openalex.org/A5015589956,['']
https://openalex.org/A5015591442,['']
https://openalex.org/A5015591781,['']
https://openalex.org/A5015591795,['']
https://openalex.org/A5015592485,['']
https://openalex.org/A5015592523,['']
https://openalex.org/A5015594060,['']
https://openalex.org/A5015595768,['']
https://openalex.org/A5015595873,['']
https://openalex.org/A5015595968,['']
https://openalex.org/A5015596271,['']
https://openalex.org/A5015599181,['']
https://openalex.org/A5015599549,['']
https://openalex.org/A5015600119,"[""'FR'""]"
https://openalex.org/A5015600270,['']
https://openalex.org/A5015600296,['']
https://openalex.org/A5015600830,['']
https://openalex.org/A5015601292,['']
https://openalex.org/A5015601316,['']
https://openalex.org/A5015601696,['']
https://openalex.org/A5015602407,['']
https://openalex.org/A5015602465,['']
https://openalex.org/A5015602504,['']
https://openalex.org/A5015603489,['']
https://openalex.org/A5015603763,['']
https://openalex.org/A5015604056,['']
https://openalex.org/A5015604490,['']
https://openalex.org/A5015604784,['']
https://openalex.org/A5015605274,['']
https://openalex.org/A5015605568,['']
https://openalex.org/A5015605869,['']
https://openalex.org/A5015606194,['']
https://openalex.org/A5015607764,"[""'JP'"", '']"
https://openalex.org/A5015610911,['']
https://openalex.org/A5015611033,"[""'BR'""]"
https://openalex.org/A5015611046,['']
https://openalex.org/A5015613039,['']
https://openalex.org/A5015613112,['']
https://openalex.org/A5015613338,['']
https://openalex.org/A5015613354,['']
https://openalex.org/A5015614682,['']
https://openalex.org/A5015614754,['']
https://openalex.org/A5015614790,['']
https://openalex.org/A5015615457,['']
https://openalex.org/A5015615902,['']
https://openalex.org/A5015616345,['']
https://openalex.org/A5015616547,['']
https://openalex.org/A5015616612,['']
https://openalex.org/A5015619204,['']
https://openalex.org/A5015619223,['']
https://openalex.org/A5015619536,['']
https://openalex.org/A5015619812,['']
https://openalex.org/A5015620150,['']
https://openalex.org/A5015620440,['']
https://openalex.org/A5015621642,['']
https://openalex.org/A5015622233,['']
https://openalex.org/A5015622898,['']
https://openalex.org/A5015623147,['']
https://openalex.org/A5015624724,['']
https://openalex.org/A5015624995,['']
https://openalex.org/A5015627466,['']
https://openalex.org/A5015627487,['']
https://openalex.org/A5015629928,['']
https://openalex.org/A5015629958,['']
https://openalex.org/A5015630096,['']
https://openalex.org/A5015630540,['']
https://openalex.org/A5015630751,['']
https://openalex.org/A5015632249,['']
https://openalex.org/A5015632305,['']
https://openalex.org/A5015632394,['']
https://openalex.org/A5015632517,['']
https://openalex.org/A5015632660,['']
https://openalex.org/A5015632893,['']
https://openalex.org/A5015633507,['']
https://openalex.org/A5015633512,['']
https://openalex.org/A5015634195,['']
https://openalex.org/A5015636550,['']
https://openalex.org/A5015636946,['']
https://openalex.org/A5015637247,['']
https://openalex.org/A5015638385,['']
https://openalex.org/A5015638943,['']
https://openalex.org/A5015639408,['']
https://openalex.org/A5015639640,"[""'FR'""]"
https://openalex.org/A5015640143,['']
https://openalex.org/A5015640969,['']
https://openalex.org/A5015642567,['']
https://openalex.org/A5015642758,['']
https://openalex.org/A5015642844,['']
https://openalex.org/A5015643458,['']
https://openalex.org/A5015644432,['']
https://openalex.org/A5015644456,['']
https://openalex.org/A5015645177,['']
https://openalex.org/A5015646751,['']
https://openalex.org/A5015648731,['']
https://openalex.org/A5015649323,['']
https://openalex.org/A5015649833,['']
https://openalex.org/A5015650501,['']
https://openalex.org/A5015652708,['']
https://openalex.org/A5015652957,['']
https://openalex.org/A5015655436,['']
https://openalex.org/A5015655676,['']
https://openalex.org/A5015657155,"[""'CN'""]"
https://openalex.org/A5015657351,['']
https://openalex.org/A5015658713,['']
https://openalex.org/A5015659185,['']
https://openalex.org/A5015659313,['']
https://openalex.org/A5015659635,['']
https://openalex.org/A5015659670,['']
https://openalex.org/A5015659852,['']
https://openalex.org/A5015661144,['']
https://openalex.org/A5015662069,['']
https://openalex.org/A5015663665,['']
https://openalex.org/A5015664154,['']
https://openalex.org/A5015664245,['']
https://openalex.org/A5015666969,['']
https://openalex.org/A5015668016,['']
https://openalex.org/A5015669848,['']
https://openalex.org/A5015669900,['']
https://openalex.org/A5015669913,['']
https://openalex.org/A5015670086,['']
https://openalex.org/A5015670163,['']
https://openalex.org/A5015671128,['']
https://openalex.org/A5015671353,['']
https://openalex.org/A5015671991,['']
https://openalex.org/A5015674684,['']
https://openalex.org/A5015674785,['']
https://openalex.org/A5015674931,['']
https://openalex.org/A5015675174,['']
https://openalex.org/A5015675219,['']
https://openalex.org/A5015676523,['']
https://openalex.org/A5015676831,['']
https://openalex.org/A5015677109,['']
https://openalex.org/A5015679618,['']
https://openalex.org/A5015679682,['']
https://openalex.org/A5015680838,['']
https://openalex.org/A5015681063,['']
https://openalex.org/A5015682155,['']
https://openalex.org/A5015682280,['']
https://openalex.org/A5015682749,['']
https://openalex.org/A5015683446,['']
https://openalex.org/A5015684706,['']
https://openalex.org/A5015685568,['']
https://openalex.org/A5015685859,['']
https://openalex.org/A5015686682,['']
https://openalex.org/A5015687648,['']
https://openalex.org/A5015687672,['']
https://openalex.org/A5015687717,['']
https://openalex.org/A5015688212,['']
https://openalex.org/A5015688901,['']
https://openalex.org/A5015688973,['']
https://openalex.org/A5015689965,['']
https://openalex.org/A5015690198,['']
https://openalex.org/A5015691517,['']
https://openalex.org/A5015693530,['']
https://openalex.org/A5015693534,['']
https://openalex.org/A5015698904,['']
https://openalex.org/A5015699084,['']
https://openalex.org/A5015699641,['']
https://openalex.org/A5015700197,['']
https://openalex.org/A5015700346,['']
https://openalex.org/A5015702335,"[""'IT'""]"
https://openalex.org/A5015702861,['']
https://openalex.org/A5015705320,['']
https://openalex.org/A5015706125,['']
https://openalex.org/A5015707917,['']
https://openalex.org/A5015708003,"[""'US'""]"
https://openalex.org/A5015709423,"[""'FR'""]"
https://openalex.org/A5015709579,['']
https://openalex.org/A5015710229,['']
https://openalex.org/A5015710267,['']
https://openalex.org/A5015711179,['']
https://openalex.org/A5015711262,['']
https://openalex.org/A5015712245,['']
https://openalex.org/A5015712523,['']
https://openalex.org/A5015713954,['']
https://openalex.org/A5015714332,['']
https://openalex.org/A5015714771,['']
https://openalex.org/A5015714793,['']
https://openalex.org/A5015715612,['']
https://openalex.org/A5015716105,['']
https://openalex.org/A5015716288,['']
https://openalex.org/A5015717054,"[""'CN'""]"
https://openalex.org/A5015717215,"[""'FR'""]"
https://openalex.org/A5015717640,['']
https://openalex.org/A5015717645,['']
https://openalex.org/A5015717705,['']
https://openalex.org/A5015717859,['']
https://openalex.org/A5015718249,['']
https://openalex.org/A5015719901,['']
https://openalex.org/A5015720005,['']
https://openalex.org/A5015720553,['']
https://openalex.org/A5015721807,['']
https://openalex.org/A5015722024,['']
https://openalex.org/A5015722258,['']
https://openalex.org/A5015722460,['']
https://openalex.org/A5015723173,['']
https://openalex.org/A5015723854,['']
https://openalex.org/A5015725641,['']
https://openalex.org/A5015725985,['']
https://openalex.org/A5015727350,['']
https://openalex.org/A5015727511,['']
https://openalex.org/A5015727845,"[""'NL'""]"
https://openalex.org/A5015729054,['']
https://openalex.org/A5015729073,['']
https://openalex.org/A5015730588,['']
https://openalex.org/A5015730883,['']
https://openalex.org/A5015732889,['']
https://openalex.org/A5015733250,['']
https://openalex.org/A5015733368,['']
https://openalex.org/A5015734399,['']
https://openalex.org/A5015736991,['']
https://openalex.org/A5015737384,['']
https://openalex.org/A5015738002,['']
https://openalex.org/A5015738864,['']
https://openalex.org/A5015739007,['']
https://openalex.org/A5015739390,['']
https://openalex.org/A5015740032,['']
https://openalex.org/A5015740785,['']
https://openalex.org/A5015741651,['']
https://openalex.org/A5015741763,['']
https://openalex.org/A5015743192,['']
https://openalex.org/A5015743296,['']
https://openalex.org/A5015743456,['']
https://openalex.org/A5015743470,['']
https://openalex.org/A5015743665,['']
https://openalex.org/A5015744108,['']
https://openalex.org/A5015745450,['']
https://openalex.org/A5015745994,['']
https://openalex.org/A5015748176,['']
https://openalex.org/A5015748833,['']
https://openalex.org/A5015748847,['']
https://openalex.org/A5015748967,['']
https://openalex.org/A5015749154,['']
https://openalex.org/A5015749414,['']
https://openalex.org/A5015749449,['']
https://openalex.org/A5015750353,['']
https://openalex.org/A5015751848,['']
https://openalex.org/A5015752428,['']
https://openalex.org/A5015753886,['']
https://openalex.org/A5015755570,['']
https://openalex.org/A5015755770,['']
https://openalex.org/A5015756189,['']
https://openalex.org/A5015756397,['']
https://openalex.org/A5015756805,['']
https://openalex.org/A5015756861,['']
https://openalex.org/A5015758525,['']
https://openalex.org/A5015758531,"[""'ES'""]"
https://openalex.org/A5015760460,['']
https://openalex.org/A5015761016,"[""'FR'""]"
https://openalex.org/A5015761743,['']
https://openalex.org/A5015761757,['']
https://openalex.org/A5015762406,['']
https://openalex.org/A5015764070,['']
https://openalex.org/A5015764806,['']
https://openalex.org/A5015765608,['']
https://openalex.org/A5015766242,['']
https://openalex.org/A5015766778,['']
https://openalex.org/A5015767784,['']
https://openalex.org/A5015768287,['']
https://openalex.org/A5015768435,"[""'FR'""]"
https://openalex.org/A5015769066,['']
https://openalex.org/A5015770072,['']
https://openalex.org/A5015770168,['']
https://openalex.org/A5015770187,['']
https://openalex.org/A5015770515,['']
https://openalex.org/A5015770642,['']
https://openalex.org/A5015771721,['']
https://openalex.org/A5015773117,['']
https://openalex.org/A5015773176,['']
https://openalex.org/A5015773681,['']
https://openalex.org/A5015774348,['']
https://openalex.org/A5015775753,['']
https://openalex.org/A5015775932,['']
https://openalex.org/A5015776184,['']
https://openalex.org/A5015777933,['']
https://openalex.org/A5015778444,['']
https://openalex.org/A5015778496,['']
https://openalex.org/A5015781622,['']
https://openalex.org/A5015782012,['']
https://openalex.org/A5015782427,['']
https://openalex.org/A5015783983,['']
https://openalex.org/A5015784911,['']
https://openalex.org/A5015785909,['']
https://openalex.org/A5015787400,['']
https://openalex.org/A5015788909,['']
https://openalex.org/A5015789131,['']
https://openalex.org/A5015790655,['']
https://openalex.org/A5015790689,['']
https://openalex.org/A5015790782,['']
https://openalex.org/A5015791264,['']
https://openalex.org/A5015792060,['']
https://openalex.org/A5015792107,['']
https://openalex.org/A5015793540,['']
https://openalex.org/A5015794039,['']
https://openalex.org/A5015795737,['']
https://openalex.org/A5015796170,['']
https://openalex.org/A5015796305,['']
https://openalex.org/A5015796464,['']
https://openalex.org/A5015797591,['']
https://openalex.org/A5015799425,['']
https://openalex.org/A5015799959,['']
https://openalex.org/A5015800928,['']
https://openalex.org/A5015800982,['']
https://openalex.org/A5015802125,['']
https://openalex.org/A5015805296,['']
https://openalex.org/A5015805641,['']
https://openalex.org/A5015805742,['']
https://openalex.org/A5015806852,['']
https://openalex.org/A5015806956,['']
https://openalex.org/A5015808062,['']
https://openalex.org/A5015808818,['']
https://openalex.org/A5015810550,['']
https://openalex.org/A5015810691,['']
https://openalex.org/A5015813619,['']
https://openalex.org/A5015813758,['']
https://openalex.org/A5015814310,['']
https://openalex.org/A5015815470,['']
https://openalex.org/A5015817114,['']
https://openalex.org/A5015817399,['']
https://openalex.org/A5015817433,['']
https://openalex.org/A5015818387,['']
https://openalex.org/A5015818495,['']
https://openalex.org/A5015822448,['']
https://openalex.org/A5015823294,['']
https://openalex.org/A5015823609,['']
https://openalex.org/A5015824355,['']
https://openalex.org/A5015825015,['']
https://openalex.org/A5015825358,['']
https://openalex.org/A5015825470,['']
https://openalex.org/A5015828057,['']
https://openalex.org/A5015828280,['']
https://openalex.org/A5015829481,['']
https://openalex.org/A5015829748,['']
https://openalex.org/A5015830241,['']
https://openalex.org/A5015830529,['']
https://openalex.org/A5015830626,['']
https://openalex.org/A5015830706,['']
https://openalex.org/A5015831035,['']
https://openalex.org/A5015832128,['']
https://openalex.org/A5015832963,['']
https://openalex.org/A5015833120,['']
https://openalex.org/A5015834385,['']
https://openalex.org/A5015834550,['']
https://openalex.org/A5015834949,['']
https://openalex.org/A5015834987,['']
https://openalex.org/A5015835112,['']
https://openalex.org/A5015835123,['']
https://openalex.org/A5015837570,['']
https://openalex.org/A5015838162,['']
https://openalex.org/A5015838854,['']
https://openalex.org/A5015839292,['']
https://openalex.org/A5015840170,['']
https://openalex.org/A5015841411,['']
https://openalex.org/A5015842434,['']
https://openalex.org/A5015842854,['']
https://openalex.org/A5015843063,['']
https://openalex.org/A5015843723,['']
https://openalex.org/A5015844966,['']
https://openalex.org/A5015845327,"[""'SI'""]"
https://openalex.org/A5015845483,['']
https://openalex.org/A5015847061,['']
https://openalex.org/A5015847454,['']
https://openalex.org/A5015847698,['']
https://openalex.org/A5015847699,"[""'FR'""]"
https://openalex.org/A5015848024,['']
https://openalex.org/A5015848462,['']
https://openalex.org/A5015848542,['']
https://openalex.org/A5015848607,['']
https://openalex.org/A5015848833,['']
https://openalex.org/A5015849469,['']
https://openalex.org/A5015850841,['']
https://openalex.org/A5015851243,['']
https://openalex.org/A5015852219,['']
https://openalex.org/A5015852412,['']
https://openalex.org/A5015852643,['']
https://openalex.org/A5015853318,['']
https://openalex.org/A5015853724,['']
https://openalex.org/A5015854077,['']
https://openalex.org/A5015856033,['']
https://openalex.org/A5015856375,['']
https://openalex.org/A5015857189,['']
https://openalex.org/A5015859458,['']
https://openalex.org/A5015861505,['']
https://openalex.org/A5015862658,['']
https://openalex.org/A5015865068,['']
https://openalex.org/A5015865272,['']
https://openalex.org/A5015865438,['']
https://openalex.org/A5015865596,['']
https://openalex.org/A5015865829,['']
https://openalex.org/A5015866644,['']
https://openalex.org/A5015866809,['']
https://openalex.org/A5015868198,['']
https://openalex.org/A5015868459,['']
https://openalex.org/A5015869114,['']
https://openalex.org/A5015871848,['']
https://openalex.org/A5015872456,['']
https://openalex.org/A5015872991,['']
https://openalex.org/A5015873500,['']
https://openalex.org/A5015875081,['']
https://openalex.org/A5015875762,['']
https://openalex.org/A5015876307,['']
https://openalex.org/A5015877188,['']
https://openalex.org/A5015878238,['']
https://openalex.org/A5015878339,['']
https://openalex.org/A5015878928,['']
https://openalex.org/A5015879671,['']
https://openalex.org/A5015880004,['']
https://openalex.org/A5015880310,['']
https://openalex.org/A5015883168,['']
https://openalex.org/A5015883366,['']
https://openalex.org/A5015884148,['']
https://openalex.org/A5015884211,['']
https://openalex.org/A5015884253,['']
https://openalex.org/A5015885900,['']
https://openalex.org/A5015885937,['']
https://openalex.org/A5015887026,['']
https://openalex.org/A5015887038,['']
https://openalex.org/A5015889060,['']
https://openalex.org/A5015889144,['']
https://openalex.org/A5015889980,['']
https://openalex.org/A5015890048,['']
https://openalex.org/A5015890055,['']
https://openalex.org/A5015891233,['']
https://openalex.org/A5015891507,['']
https://openalex.org/A5015892352,['']
https://openalex.org/A5015893972,['']
https://openalex.org/A5015894165,['']
https://openalex.org/A5015894466,['']
https://openalex.org/A5015894555,['']
https://openalex.org/A5015896024,['']
https://openalex.org/A5015896338,['']
https://openalex.org/A5015896351,['']
https://openalex.org/A5015896709,['']
https://openalex.org/A5015900164,['']
https://openalex.org/A5015900761,['']
https://openalex.org/A5015901793,['']
https://openalex.org/A5015902193,"[""'FR'""]"
https://openalex.org/A5015902592,['']
https://openalex.org/A5015902813,['']
https://openalex.org/A5015903657,['']
https://openalex.org/A5015903723,['']
https://openalex.org/A5015904604,['']
https://openalex.org/A5015905804,['']
https://openalex.org/A5015906380,['']
https://openalex.org/A5015907615,['']
https://openalex.org/A5015908301,['']
https://openalex.org/A5015909258,['']
https://openalex.org/A5015909621,['']
https://openalex.org/A5015910969,['']
https://openalex.org/A5015911820,['']
https://openalex.org/A5015911906,['']
https://openalex.org/A5015912801,['']
https://openalex.org/A5015914756,"[""'AU'""]"
https://openalex.org/A5015915464,['']
https://openalex.org/A5015915672,['']
https://openalex.org/A5015915901,['']
https://openalex.org/A5015916015,['']
https://openalex.org/A5015916794,['']
https://openalex.org/A5015916842,['']
https://openalex.org/A5015917318,['']
https://openalex.org/A5015917791,"[""'FR'""]"
https://openalex.org/A5015918131,"[""'BG'""]"
https://openalex.org/A5015918609,"[""'US'""]"
https://openalex.org/A5015918972,['']
https://openalex.org/A5015919559,['']
https://openalex.org/A5015921023,['']
https://openalex.org/A5015921687,['']
https://openalex.org/A5015922512,['']
https://openalex.org/A5015922999,['']
https://openalex.org/A5015923126,['']
https://openalex.org/A5015923803,['']
https://openalex.org/A5015924326,['']
https://openalex.org/A5015925431,"[""'US'""]"
https://openalex.org/A5015925630,['']
https://openalex.org/A5015925764,['']
https://openalex.org/A5015927523,['']
https://openalex.org/A5015927990,['']
https://openalex.org/A5015928096,['']
https://openalex.org/A5015928985,['']
https://openalex.org/A5015929843,['']
https://openalex.org/A5015931027,['']
https://openalex.org/A5015931582,['']
https://openalex.org/A5015931689,"[""'ID'""]"
https://openalex.org/A5015932289,['']
https://openalex.org/A5015935879,['']
https://openalex.org/A5015936040,['']
https://openalex.org/A5015936764,['']
https://openalex.org/A5015937739,['']
https://openalex.org/A5015938504,['']
https://openalex.org/A5015941561,['']
https://openalex.org/A5015941659,['']
https://openalex.org/A5015942186,['']
https://openalex.org/A5015942564,['']
https://openalex.org/A5015943148,['']
https://openalex.org/A5015943295,['']
https://openalex.org/A5015943811,['']
https://openalex.org/A5015944183,['']
https://openalex.org/A5015944353,['']
https://openalex.org/A5015944767,['']
https://openalex.org/A5015945331,"[""'FR'""]"
https://openalex.org/A5015946944,['']
https://openalex.org/A5015947344,['']
https://openalex.org/A5015947424,['']
https://openalex.org/A5015948248,['']
https://openalex.org/A5015948923,['']
https://openalex.org/A5015949255,['']
https://openalex.org/A5015950486,['']
https://openalex.org/A5015950989,['']
https://openalex.org/A5015951586,['']
https://openalex.org/A5015951792,['']
https://openalex.org/A5015951882,['']
https://openalex.org/A5015952549,['']
https://openalex.org/A5015953690,['']
https://openalex.org/A5015954388,['']
https://openalex.org/A5015954918,['']
https://openalex.org/A5015955441,['']
https://openalex.org/A5015955763,['']
https://openalex.org/A5015956054,['']
https://openalex.org/A5015956319,['']
https://openalex.org/A5015957209,['']
https://openalex.org/A5015957933,['']
https://openalex.org/A5015958206,['']
https://openalex.org/A5015962683,['']
https://openalex.org/A5015963314,['']
https://openalex.org/A5015963321,['']
https://openalex.org/A5015966033,['']
https://openalex.org/A5015967409,['']
https://openalex.org/A5015968277,['']
https://openalex.org/A5015968522,['']
https://openalex.org/A5015968665,['']
https://openalex.org/A5015969059,['']
https://openalex.org/A5015970035,['']
https://openalex.org/A5015970266,['']
https://openalex.org/A5015970331,['']
https://openalex.org/A5015972144,['']
https://openalex.org/A5015972322,['']
https://openalex.org/A5015972766,['']
https://openalex.org/A5015972817,['']
https://openalex.org/A5015973751,['']
https://openalex.org/A5015974101,['']
https://openalex.org/A5015974270,['']
https://openalex.org/A5015975179,['']
https://openalex.org/A5015976898,['']
https://openalex.org/A5015977400,['']
https://openalex.org/A5015978886,['']
https://openalex.org/A5015979952,['']
https://openalex.org/A5015980589,['']
https://openalex.org/A5015980793,['']
https://openalex.org/A5015981556,['']
https://openalex.org/A5015982533,['']
https://openalex.org/A5015982797,['']
https://openalex.org/A5015982809,['']
https://openalex.org/A5015983044,['']
https://openalex.org/A5015983088,"[""'TH'""]"
https://openalex.org/A5015983245,['']
https://openalex.org/A5015983884,['']
https://openalex.org/A5015984089,['']
https://openalex.org/A5015984322,['']
https://openalex.org/A5015984342,['']
https://openalex.org/A5015984884,['']
https://openalex.org/A5015986692,['']
https://openalex.org/A5015987524,['']
https://openalex.org/A5015987570,['']
https://openalex.org/A5015989791,['']
https://openalex.org/A5015990943,['']
https://openalex.org/A5015991478,['']
https://openalex.org/A5015992297,['']
https://openalex.org/A5015992633,['']
https://openalex.org/A5015993007,['']
https://openalex.org/A5015994389,['']
https://openalex.org/A5015994900,"[""'CN'""]"
https://openalex.org/A5015995690,['']
https://openalex.org/A5015995859,['']
https://openalex.org/A5015995896,['']
https://openalex.org/A5015996469,['']
https://openalex.org/A5015997149,['']
https://openalex.org/A5015997246,['']
https://openalex.org/A5015997430,['']
https://openalex.org/A5015997960,['']
https://openalex.org/A5015998426,['']
https://openalex.org/A5015999647,['']
https://openalex.org/A5016000495,['']
https://openalex.org/A5016002060,['']
https://openalex.org/A5016002745,['']
https://openalex.org/A5016002948,"[""'US'""]"
https://openalex.org/A5016003021,['']
https://openalex.org/A5016003035,"[""'US'""]"
https://openalex.org/A5016004210,['']
https://openalex.org/A5016004438,['']
https://openalex.org/A5016006463,['']
https://openalex.org/A5016006760,['']
https://openalex.org/A5016008132,['']
https://openalex.org/A5016008312,['']
https://openalex.org/A5016009194,['']
https://openalex.org/A5016009930,['']
https://openalex.org/A5016009975,['']
https://openalex.org/A5016011133,['']
https://openalex.org/A5016011497,['']
https://openalex.org/A5016012313,['']
https://openalex.org/A5016012436,['']
https://openalex.org/A5016013482,['']
https://openalex.org/A5016014985,['']
https://openalex.org/A5016016617,['']
https://openalex.org/A5016016771,['']
https://openalex.org/A5016017150,['']
https://openalex.org/A5016018135,['']
https://openalex.org/A5016018801,['']
https://openalex.org/A5016019821,"[""'CN'""]"
https://openalex.org/A5016020518,['']
https://openalex.org/A5016020810,['']
https://openalex.org/A5016021396,['']
https://openalex.org/A5016021906,['']
https://openalex.org/A5016023799,['']
https://openalex.org/A5016024469,['']
https://openalex.org/A5016024941,['']
https://openalex.org/A5016027319,['']
https://openalex.org/A5016028650,['']
https://openalex.org/A5016031470,['']
https://openalex.org/A5016031771,['']
https://openalex.org/A5016031836,['']
https://openalex.org/A5016032118,['']
https://openalex.org/A5016032794,['']
https://openalex.org/A5016033257,['']
https://openalex.org/A5016034390,['']
https://openalex.org/A5016034508,['']
https://openalex.org/A5016034793,['']
https://openalex.org/A5016035268,['']
https://openalex.org/A5016035551,['']
https://openalex.org/A5016035909,['']
https://openalex.org/A5016036611,['']
https://openalex.org/A5016038084,['']
https://openalex.org/A5016038505,['']
https://openalex.org/A5016038582,['']
https://openalex.org/A5016040066,['']
https://openalex.org/A5016042247,['']
https://openalex.org/A5016045769,['']
https://openalex.org/A5016047455,['']
https://openalex.org/A5016047480,['']
https://openalex.org/A5016049296,['']
https://openalex.org/A5016049544,['']
https://openalex.org/A5016050557,['']
https://openalex.org/A5016050818,['']
https://openalex.org/A5016052363,['']
https://openalex.org/A5016052635,['']
https://openalex.org/A5016055605,['']
https://openalex.org/A5016056131,['']
https://openalex.org/A5016056362,['']
https://openalex.org/A5016057136,['']
https://openalex.org/A5016060323,['']
https://openalex.org/A5016063253,['']
https://openalex.org/A5016065444,['']
https://openalex.org/A5016065959,['']
https://openalex.org/A5016067759,['']
https://openalex.org/A5016068489,['']
https://openalex.org/A5016069695,['']
https://openalex.org/A5016071275,['']
https://openalex.org/A5016071815,['']
https://openalex.org/A5016072082,['']
https://openalex.org/A5016072191,['']
https://openalex.org/A5016074856,['']
https://openalex.org/A5016074919,['']
https://openalex.org/A5016074975,['']
https://openalex.org/A5016075140,['']
https://openalex.org/A5016077629,['']
https://openalex.org/A5016078182,['']
https://openalex.org/A5016079150,['']
https://openalex.org/A5016079607,['']
https://openalex.org/A5016082739,['']
https://openalex.org/A5016083039,"[""'ET'""]"
https://openalex.org/A5016083455,['']
